Isotope,Energy (keV),XS (mb),Info
90Zr,1875.7299999999998,7.80313,"(n,n') XS"
90Zr,3557.0,6.31175,"(n,n') XS"
90Zr,1796.29,6.31175,"(n,n') XS"
90Zr,1122.53,6.15995,"(n,n') XS"
90Zr,2118.7299999999996,5.57018,"(n,n') XS"
90Zr,1986.0,5.57018,"(n,n') XS"
90Zr,1800.7,5.46254,"(n,n') XS"
90Zr,312.0,5.46254,"(n,n') XS"
90Zr,2147.73,5.34957,"(n,n') XS"
90Zr,2015.0000000000002,5.34957,"(n,n') XS"
90Zr,1961.0,5.25117,"(n,n') XS"
90Zr,2093.73,5.25117,"(n,n') XS"
90Zr,329.05,4.43452,"(n,n') XS"
90Zr,2152.0,4.42023,"(n,n') XS"
90Zr,2284.73,4.42023,"(n,n') XS"
90Zr,2462.29,4.15038,"(n,n') XS"
90Zr,4223.0,4.15038,"(n,n') XS"
90Zr,4500.0,3.48739,"(n,n') XS"
90Zr,371.3,2.21684,"(n,n') XS"
90Zr,2701.29,2.00156,"(n,n') XS"
90Zr,4462.0,2.00156,"(n,n') XS"
90Zr,757.93,1.44343,"(n,n') XS"
90Zr,1093.14,1.41933,"(n,n') XS"
90Zr,337.63,0.910188,"(n,n') XS"
90Zr,1270.42,0.896234,"(n,n') XS"
90Zr,4126.0,0.472958,"(n,n') XS"
90Zr,2365.29,0.472958,"(n,n') XS"
90Zr,2663.29,0.34091,"(n,n') XS"
90Zr,4424.0,0.34091,"(n,n') XS"
91Zr,2170.15,143.068,"(n,n') XS"
91Zr,2131.49,68.7679,"(n,n') XS"
91Zr,1466.3999999999999,46.3368,"(n,n') XS"
91Zr,89.77,44.9727,"(n,n') XS"
91Zr,2200.5,19.3045,"(n,n') XS"
91Zr,782.71,16.7171,"(n,n') XS"
91Zr,1882.2,14.6862,"(n,n') XS"
91Zr,2042.35,14.0342,"(n,n') XS"
91Zr,224.75,13.1738,"(n,n') XS"
91Zr,2189.5,12.8829,"(n,n') XS"
91Zr,150.35000000000002,9.19147,"(n,n') XS"
91Zr,2810.9,8.30104,"(n,n') XS"
91Zr,1204.81,7.05808,"(n,n') XS"
91Zr,725.57,6.93353,"(n,n') XS"
91Zr,2366.5600000000004,6.51928,"(n,n') XS"
91Zr,476.8,6.47504,"(n,n') XS"
91Zr,2693.7000000000003,5.93658,"(n,n') XS"
91Zr,27.88,5.67465,"(n,n') XS"
91Zr,2775.2,4.78184,"(n,n') XS"
91Zr,597.14,4.22894,"(n,n') XS"
91Zr,732.85,4.11205,"(n,n') XS"
91Zr,38.66,3.57672,"(n,n') XS"
91Zr,1151.59,3.49237,"(n,n') XS"
91Zr,2557.7999999999997,3.06067,"(n,n') XS"
91Zr,416.0,2.98837,"(n,n') XS"
91Zr,1369.3,2.61796,"(n,n') XS"
91Zr,60.580000000000005,2.13242,"(n,n') XS"
91Zr,444.1,1.87817,"(n,n') XS"
91Zr,536.5600000000001,1.87198,"(n,n') XS"
91Zr,768.55,1.5772,"(n,n') XS"
91Zr,569.26,1.40754,"(n,n') XS"
91Zr,712.8,1.28544,"(n,n') XS"
91Zr,659.9699999999999,1.2708,"(n,n') XS"
91Zr,2826.0,1.20231,"(n,n') XS"
91Zr,2577.9,1.07327,"(n,n') XS"
91Zr,2902.2999999999997,1.0284,"(n,n') XS"
91Zr,2640.2000000000003,0.961758,"(n,n') XS"
91Zr,2534.69,0.870251,"(n,n') XS"
91Zr,652.49,0.670058,"(n,n') XS"
91Zr,2871.5,0.657653,"(n,n') XS"
91Zr,1068.29,0.417624,"(n,n') XS"
91Zr,770.65,0.363097,"(n,n') XS"
91Zr,930.8,0.363097,"(n,n') XS"
92Mo,1509.51,1172.3,"(n,n') XS"
92Mo,773.1,788.312,"(n,n') XS"
92Mo,244.35000000000002,370.664,"(n,n') XS"
92Mo,329.79999999999995,178.222,"(n,n') XS"
92Mo,1340.3,90.4109,"(n,n') XS"
92Mo,536.67,67.5346,"(n,n') XS"
92Mo,148.10999999999999,64.9972,"(n,n') XS"
92Mo,480.0,60.6631,"(n,n') XS"
92Mo,1097.79,46.9333,"(n,n') XS"
92Mo,1097.17,34.8622,"(n,n') XS"
92Mo,2634.2,25.4753,"(n,n') XS"
92Mo,85.45,24.0531,"(n,n') XS"
92Mo,2111.5499999999997,23.6437,"(n,n') XS"
92Mo,3091.35,21.7256,"(n,n') XS"
92Mo,1230.2900000000002,20.2437,"(n,n') XS"
92Mo,2838.6,19.9348,"(n,n') XS"
92Mo,2922.6,18.275,"(n,n') XS"
92Mo,2361.9900000000002,17.1448,"(n,n') XS"
92Mo,841.72,16.5257,"(n,n') XS"
92Mo,305.05,15.5885,"(n,n') XS"
92Mo,2179.26,15.5013,"(n,n') XS"
92Mo,2032.8,12.9917,"(n,n') XS"
92Mo,2367.1099999999997,12.7967,"(n,n') XS"
92Mo,1409.3899999999999,11.1422,"(n,n') XS"
92Mo,2182.4900000000002,11.1422,"(n,n') XS"
92Mo,1052.8500000000001,10.8897,"(n,n') XS"
92Mo,3384.5,10.1489,"(n,n') XS"
92Mo,1297.1999999999998,9.47536,"(n,n') XS"
92Mo,3651.8,7.22466,"(n,n') XS"
92Mo,3926.3599999999997,5.32967,"(n,n') XS"
92Mo,689.57,5.24513,"(n,n') XS"
92Mo,1010.0199999999999,5.15666,"(n,n') XS"
92Mo,384.52,5.09286,"(n,n') XS"
92Mo,213.82000000000002,4.93009,"(n,n') XS"
92Mo,1581.84,4.69403,"(n,n') XS"
92Mo,361.71999999999997,4.28849,"(n,n') XS"
92Mo,1594.01,4.22335,"(n,n') XS"
92Mo,1086.0700000000002,3.61691,"(n,n') XS"
92Mo,2070.3,3.593,"(n,n') XS"
92Mo,2305.07,3.2174,"(n,n') XS"
92Mo,964.77,3.01526,"(n,n') XS"
92Mo,567.2,2.98347,"(n,n') XS"
92Mo,234.77,2.92633,"(n,n') XS"
92Mo,2416.8500000000004,2.92044,"(n,n') XS"
92Mo,838.96,2.44955,"(n,n') XS"
92Mo,3542.31,1.83119,"(n,n') XS"
92Mo,2332.36,1.27054,"(n,n') XS"
92Mo,807.62,1.16001,"(n,n') XS"
92Mo,1859.17,0.748205,"(n,n') XS"
92Mo,1643.75,0.724823,"(n,n') XS"
92Zr,934.51,286.981,"(n,n') XS"
92Zr,560.9499999999999,169.956,"(n,n') XS"
92Zr,1461.94,43.5086,"(n,n') XS"
92Zr,1405.1499999999999,29.5865,"(n,n') XS"
92Zr,990.5500000000001,29.1389,"(n,n') XS"
92Zr,351.3,19.4979,"(n,n') XS"
92Zr,902.9000000000001,14.5592,"(n,n') XS"
92Zr,1132.1399999999999,9.98863,"(n,n') XS"
92Zr,912.76,9.12135,"(n,n') XS"
92Zr,844.1999999999999,8.83721,"(n,n') XS"
92Zr,1463.8500000000001,5.09651,"(n,n') XS"
92Zr,1808.54,4.74576,"(n,n') XS"
92Zr,905.64,4.74576,"(n,n') XS"
92Zr,1847.27,4.65273,"(n,n') XS"
92Zr,1369.2,4.07253,"(n,n') XS"
92Zr,2473.3999999999996,3.63443,"(n,n') XS"
92Zr,1741.44,3.2826,"(n,n') XS"
92Zr,1695.53,3.24616,"(n,n') XS"
92Zr,492.39,3.17802,"(n,n') XS"
92Zr,1247.49,2.84778,"(n,n') XS"
92Zr,2182.0,2.84778,"(n,n') XS"
92Zr,779.95,2.84166,"(n,n') XS"
92Zr,1248.09,2.79848,"(n,n') XS"
92Zr,257.53999999999996,2.51851,"(n,n') XS"
92Zr,1817.49,2.42902,"(n,n') XS"
92Zr,1256.54,2.42902,"(n,n') XS"
92Zr,448.26,2.18259,"(n,n') XS"
92Zr,2105.19,2.00042,"(n,n') XS"
92Zr,1974.92,1.92311,"(n,n') XS"
92Zr,972.27,1.86556,"(n,n') XS"
92Zr,403.89000000000004,1.59521,"(n,n') XS"
92Zr,2328.11,1.34613,"(n,n') XS"
92Zr,1930.15,1.22168,"(n,n') XS"
92Zr,2666.0,1.17894,"(n,n') XS"
92Zr,1731.49,1.17894,"(n,n') XS"
92Zr,1413.97,1.15378,"(n,n') XS"
92Zr,990.75,1.15129,"(n,n') XS"
92Zr,1209.11,1.00219,"(n,n') XS"
92Zr,2243.7999999999997,0.733194,"(n,n') XS"
92Zr,1885.03,0.721921,"(n,n') XS"
92Zr,842.78,0.61533,"(n,n') XS"
92Zr,2354.6200000000003,0.526174,"(n,n') XS"
92Zr,3325.0,0.505004,"(n,n') XS"
92Zr,2390.49,0.505004,"(n,n') XS"
92Zr,1222.48,0.489367,"(n,n') XS"
92Zr,1741.8400000000001,0.481552,"(n,n') XS"
92Zr,700.04,0.476157,"(n,n') XS"
92Zr,2341.25,0.451048,"(n,n') XS"
92Zr,2122.89,0.450269,"(n,n') XS"
92Zr,466.3,0.431737,"(n,n') XS"
93Nb,949.8,112.094,"(n,n') XS"
93Nb,385.24,52.8354,"(n,n') XS"
93Nb,743.95,43.6316,"(n,n') XS"
93Nb,978.91,34.9905,"(n,n') XS"
93Nb,779.55,19.6737,"(n,n') XS"
93Nb,808.8199999999999,16.7973,"(n,n') XS"
93Nb,541.1899999999999,13.965,"(n,n') XS"
93Nb,338.72999999999996,10.2214,"(n,n') XS"
93Nb,656.0200000000001,9.69636,"(n,n') XS"
93Nb,1499.94,5.40543,"(n,n') XS"
93Nb,318.27,4.93406,"(n,n') XS"
93Nb,585.0999999999999,4.38049,"(n,n') XS"
93Nb,970.0,3.84892,"(n,n') XS"
93Nb,1483.58,3.79474,"(n,n') XS"
93Nb,684.75,3.69023,"(n,n') XS"
93Nb,1082.68,3.57787,"(n,n') XS"
93Nb,1297.22,3.40844,"(n,n') XS"
93Nb,950.05,3.36055,"(n,n') XS"
93Nb,571.55,3.30024,"(n,n') XS"
93Nb,155.95000000000002,3.07143,"(n,n') XS"
93Nb,1253.49,3.05242,"(n,n') XS"
93Nb,1686.34,3.02665,"(n,n') XS"
93Nb,736.54,2.72326,"(n,n') XS"
93Nb,921.71,2.71379,"(n,n') XS"
93Nb,707.43,2.6632,"(n,n') XS"
93Nb,559.5400000000001,2.2012,"(n,n') XS"
93Nb,624.33,2.19379,"(n,n') XS"
93Nb,646.18,1.8077,"(n,n') XS"
93Nb,553.2700000000001,1.77914,"(n,n') XS"
93Nb,939.41,1.53841,"(n,n') XS"
93Nb,318.31,1.49997,"(n,n') XS"
93Nb,859.29,1.38226,"(n,n') XS"
93Nb,761.5,1.24627,"(n,n') XS"
93Nb,1290.0,1.2379,"(n,n') XS"
93Nb,655.64,1.21783,"(n,n') XS"
93Nb,901.27,1.08217,"(n,n') XS"
93Nb,689.62,0.972859,"(n,n') XS"
93Nb,890.5999999999999,0.959125,"(n,n') XS"
93Nb,674.76,0.925767,"(n,n') XS"
93Nb,103.77,0.919879,"(n,n') XS"
93Nb,1683.36,0.883154,"(n,n') XS"
93Nb,1634.55,0.848827,"(n,n') XS"
93Nb,520.5600000000001,0.811759,"(n,n') XS"
93Nb,935.55,0.810936,"(n,n') XS"
93Nb,506.68,0.775556,"(n,n') XS"
93Nb,597.4699999999999,0.763274,"(n,n') XS"
93Nb,683.0699999999999,0.66037,"(n,n') XS"
93Nb,704.45,0.646179,"(n,n') XS"
93Nb,364.0,0.486537,"(n,n') XS"
93Nb,551.87,0.479703,"(n,n') XS"
94Mo,871.1,434.421,"(n,n') XS"
94Mo,702.66,272.464,"(n,n') XS"
94Mo,849.6899999999999,83.1859,"(n,n') XS"
94Mo,721.03,33.6899,"(n,n') XS"
94Mo,1036.81,26.0042,"(n,n') XS"
94Mo,532.1,25.1102,"(n,n') XS"
94Mo,27.21,22.3387,"(n,n') XS"
94Mo,748.24,22.3387,"(n,n') XS"
94Mo,448.95,21.5043,"(n,n') XS"
94Mo,993.21,19.6001,"(n,n') XS"
94Mo,1196.25,14.6388,"(n,n') XS"
94Mo,2121.0,13.3922,"(n,n') XS"
94Mo,1662.77,11.7614,"(n,n') XS"
94Mo,960.11,9.52766,"(n,n') XS"
94Mo,991.22,9.09898,"(n,n') XS"
94Mo,466.52,6.73909,"(n,n') XS"
94Mo,1261.15,5.79818,"(n,n') XS"
94Mo,1521.9199999999998,4.86016,"(n,n') XS"
94Mo,1423.6899999999998,4.47873,"(n,n') XS"
94Mo,1896.51,4.23558,"(n,n') XS"
94Mo,1006.24,3.81175,"(n,n') XS"
94Mo,1708.9,3.81175,"(n,n') XS"
94Mo,669.5600000000001,3.75068,"(n,n') XS"
94Mo,1981.9,3.14223,"(n,n') XS"
94Mo,1279.24,3.14223,"(n,n') XS"
94Mo,1129.24,3.08621,"(n,n') XS"
94Mo,1831.9,3.08621,"(n,n') XS"
94Mo,1193.8500000000001,3.00697,"(n,n') XS"
94Mo,2088.9,2.63788,"(n,n') XS"
94Mo,1386.24,2.63788,"(n,n') XS"
94Mo,2160.8999999999996,2.35525,"(n,n') XS"
94Mo,1458.24,2.35525,"(n,n') XS"
94Mo,83.15,2.2593,"(n,n') XS"
94Mo,2067.35,2.21057,"(n,n') XS"
94Mo,1005.59,1.87425,"(n,n') XS"
94Mo,416.33,1.82675,"(n,n') XS"
94Mo,1231.28,1.81133,"(n,n') XS"
94Mo,1864.31,1.7444,"(n,n') XS"
94Mo,2140.4100000000003,1.73238,"(n,n') XS"
94Mo,870.5500000000001,1.63349,"(n,n') XS"
94Mo,1101.1,1.47516,"(n,n') XS"
94Mo,1933.94,1.37664,"(n,n') XS"
94Mo,1868.8100000000002,1.28349,"(n,n') XS"
94Mo,1128.79,1.17184,"(n,n') XS"
94Mo,940.7299999999999,1.14107,"(n,n') XS"
94Mo,493.03000000000003,1.09596,"(n,n') XS"
94Mo,1693.88,1.0736,"(n,n') XS"
94Mo,1391.65,0.929506,"(n,n') XS"
94Mo,477.64,0.8819,"(n,n') XS"
94Mo,261.83,0.860228,"(n,n') XS"
94Zr,918.75,227.798,"(n,n') XS"
94Zr,550.87,78.2275,"(n,n') XS"
94Zr,1138.8799999999999,64.4296,"(n,n') XS"
94Zr,1135.38,21.7095,"(n,n') XS"
94Zr,2719.0,15.1118,"(n,n') XS"
94Zr,1411.1499999999999,14.8612,"(n,n') XS"
94Zr,887.37,14.7718,"(n,n') XS"
94Zr,409.0,8.86934,"(n,n') XS"
94Zr,69.0,8.86934,"(n,n') XS"
94Zr,752.66,8.31883,"(n,n') XS"
94Zr,812.5,6.34689,"(n,n') XS"
94Zr,1671.41,5.9068,"(n,n') XS"
94Zr,1588.95,4.70924,"(n,n') XS"
94Zr,1232.5600000000002,4.54178,"(n,n') XS"
94Zr,1390.98,3.94883,"(n,n') XS"
94Zr,1969.4499999999998,3.77871,"(n,n') XS"
94Zr,1154.59,2.46296,"(n,n') XS"
94Zr,694.71,1.81352,"(n,n') XS"
94Zr,588.01,1.80439,"(n,n') XS"
94Zr,1850.25,1.6209,"(n,n') XS"
94Zr,1299.3799999999999,1.6209,"(n,n') XS"
94Zr,2140.56,1.53084,"(n,n') XS"
94Zr,381.44,1.46288,"(n,n') XS"
94Zr,1273.37,1.38121,"(n,n') XS"
94Zr,1861.38,1.38121,"(n,n') XS"
94Zr,2237.65,1.23833,"(n,n') XS"
94Zr,648.7,1.23671,"(n,n') XS"
94Zr,1236.6399999999999,1.17584,"(n,n') XS"
94Zr,1447.3700000000001,1.16053,"(n,n') XS"
94Zr,537.4,1.13621,"(n,n') XS"
94Zr,1779.75,1.11066,"(n,n') XS"
94Zr,1560.38,1.09472,"(n,n') XS"
94Zr,2111.25,1.09472,"(n,n') XS"
94Zr,2846.2999999999997,1.06824,"(n,n') XS"
94Zr,1482.25,1.04197,"(n,n') XS"
94Zr,2401.0,1.04197,"(n,n') XS"
94Zr,836.29,0.701976,"(n,n') XS"
94Zr,2362.25,0.683656,"(n,n') XS"
94Zr,3281.0,0.683656,"(n,n') XS"
94Zr,1161.7900000000002,0.565771,"(n,n') XS"
94Zr,2006.25,0.540358,"(n,n') XS"
94Zr,2925.0,0.540358,"(n,n') XS"
94Zr,860.2800000000001,0.445744,"(n,n') XS"
94Zr,2908.0499999999997,0.411582,"(n,n') XS"
94Zr,3316.0,0.361533,"(n,n') XS"
94Zr,2397.25,0.361533,"(n,n') XS"
94Zr,1989.3000000000002,0.352748,"(n,n') XS"
94Zr,308.49,0.331845,"(n,n') XS"
94Zr,1672.78,0.241178,"(n,n') XS"
94Zr,1065.93,0.217593,"(n,n') XS"
95Mo,947.69,118.841,"(n,n') XS"
95Mo,385.22,54.6356,"(n,n') XS"
95Mo,204.12,53.6112,"(n,n') XS"
95Mo,765.8000000000001,50.5068,"(n,n') XS"
95Mo,59.3,48.4501,"(n,n') XS"
95Mo,467.3,27.692,"(n,n') XS"
95Mo,820.63,18.9477,"(n,n') XS"
95Mo,1235.9,17.2146,"(n,n') XS"
95Mo,593.12,16.7346,"(n,n') XS"
95Mo,1073.73,16.4907,"(n,n') XS"
95Mo,674.22,13.5995,"(n,n') XS"
95Mo,775.0,13.0526,"(n,n') XS"
95Mo,604.09,8.21766,"(n,n') XS"
95Mo,1440.02,7.92059,"(n,n') XS"
95Mo,852.66,7.55739,"(n,n') XS"
95Mo,236.14,5.29113,"(n,n') XS"
95Mo,253.1,5.27689,"(n,n') XS"
95Mo,616.51,5.15396,"(n,n') XS"
95Mo,336.77000000000004,4.32898,"(n,n') XS"
95Mo,785.9699999999999,3.94369,"(n,n') XS"
95Mo,835.15,3.92723,"(n,n') XS"
95Mo,1660.3000000000002,3.72504,"(n,n') XS"
95Mo,977.1,3.30949,"(n,n') XS"
95Mo,1683.0,3.22391,"(n,n') XS"
95Mo,1056.77,3.20419,"(n,n') XS"
95Mo,1440.98,3.01925,"(n,n') XS"
95Mo,1221.88,2.61759,"(n,n') XS"
95Mo,202.1,2.61473,"(n,n') XS"
95Mo,1645.1,2.59696,"(n,n') XS"
95Mo,421.09000000000003,2.37735,"(n,n') XS"
95Mo,582.09,2.11403,"(n,n') XS"
95Mo,987.39,2.10025,"(n,n') XS"
95Mo,1376.0,1.68322,"(n,n') XS"
95Mo,1462.8799999999999,1.65588,"(n,n') XS"
95Mo,1140.4,1.65588,"(n,n') XS"
95Mo,1620.26,1.63615,"(n,n') XS"
95Mo,467.07,1.53963,"(n,n') XS"
95Mo,869.61,1.39676,"(n,n') XS"
95Mo,887.88,1.31446,"(n,n') XS"
95Mo,565.4,1.31446,"(n,n') XS"
95Mo,1369.75,1.2664,"(n,n') XS"
95Mo,111.75,1.20014,"(n,n') XS"
95Mo,261.46000000000004,1.00228,"(n,n') XS"
95Mo,975.6700000000001,0.946397,"(n,n') XS"
95Mo,552.43,0.871926,"(n,n') XS"
95Mo,255.5,0.832879,"(n,n') XS"
95Mo,1165.6299999999999,0.709302,"(n,n') XS"
95Mo,245.54000000000002,0.709103,"(n,n') XS"
95Mo,267.22,0.630201,"(n,n') XS"
95Mo,786.2,0.611062,"(n,n') XS"
96Mo,778.24,351.37,"(n,n') XS"
96Mo,849.9499999999999,130.307,"(n,n') XS"
96Mo,812.57,62.7397,"(n,n') XS"
96Mo,1091.34,37.1132,"(n,n') XS"
96Mo,719.5500000000001,30.3623,"(n,n') XS"
96Mo,847.6700000000001,29.1467,"(n,n') XS"
96Mo,608.73,16.3635,"(n,n') XS"
96Mo,736.84,15.8703,"(n,n') XS"
96Mo,1497.79,12.8435,"(n,n') XS"
96Mo,1200.21,12.4845,"(n,n') XS"
96Mo,568.9,10.0093,"(n,n') XS"
96Mo,271.92,7.7036,"(n,n') XS"
96Mo,1620.66,5.91858,"(n,n') XS"
96Mo,1105.81,5.0534,"(n,n') XS"
96Mo,864.42,5.0534,"(n,n') XS"
96Mo,1317.5300000000002,4.66054,"(n,n') XS"
96Mo,460.03,4.61366,"(n,n') XS"
96Mo,1107.0500000000002,4.38418,"(n,n') XS"
96Mo,1846.95,4.33909,"(n,n') XS"
96Mo,480.65999999999997,3.77063,"(n,n') XS"
96Mo,852.87,3.76967,"(n,n') XS"
96Mo,978.21,3.2926,"(n,n') XS"
96Mo,1697.76,3.2926,"(n,n') XS"
96Mo,241.39,3.11742,"(n,n') XS"
96Mo,721.64,2.91505,"(n,n') XS"
96Mo,591.24,2.82755,"(n,n') XS"
96Mo,369.89,2.82483,"(n,n') XS"
96Mo,1625.9099999999999,2.73967,"(n,n') XS"
96Mo,1762.2199999999998,2.6604,"(n,n') XS"
96Mo,865.66,2.4381,"(n,n') XS"
96Mo,240.98,2.06964,"(n,n') XS"
96Mo,371.79,1.96678,"(n,n') XS"
96Mo,810.29,1.93175,"(n,n') XS"
96Mo,349.85,1.86627,"(n,n') XS"
96Mo,983.3199999999999,1.68489,"(n,n') XS"
96Mo,1647.8999999999999,1.64659,"(n,n') XS"
96Mo,1957.67,1.63831,"(n,n') XS"
96Mo,1456.39,1.59023,"(n,n') XS"
96Mo,365.05,1.52148,"(n,n') XS"
96Mo,985.61,1.5165,"(n,n') XS"
96Mo,1702.82,1.27789,"(n,n') XS"
96Mo,593.5200000000001,1.19581,"(n,n') XS"
96Mo,800.2399999999999,1.105,"(n,n') XS"
96Mo,350.26,1.02372,"(n,n') XS"
96Mo,615.94,1.01271,"(n,n') XS"
96Mo,968.48,0.999516,"(n,n') XS"
96Mo,611.48,0.942563,"(n,n') XS"
96Mo,1441.19,0.93298,"(n,n') XS"
96Mo,1238.1200000000001,0.929168,"(n,n') XS"
96Mo,1202.42,0.904432,"(n,n') XS"
96Ru,832.56,679.151,"(n,n') XS"
96Ru,685.49,427.844,"(n,n') XS"
96Ru,698.76,170.716,"(n,n') XS"
96Ru,733.58,55.4292,"(n,n') XS"
96Ru,1070.36,43.4297,"(n,n') XS"
96Ru,1098.51,37.1828,"(n,n') XS"
96Ru,944.11,34.8438,"(n,n') XS"
96Ru,674.83,22.7601,"(n,n') XS"
96Ru,1242.15,21.2753,"(n,n') XS"
96Ru,577.08,19.0781,"(n,n') XS"
96Ru,1692.29,18.2532,"(n,n') XS"
96Ru,1565.6000000000001,17.1713,"(n,n') XS"
96Ru,1648.7099999999998,14.5674,"(n,n') XS"
96Ru,1451.32,13.8096,"(n,n') XS"
96Ru,1275.8400000000001,12.7808,"(n,n') XS"
96Ru,1181.75,11.8261,"(n,n') XS"
96Ru,237.64,11.3241,"(n,n') XS"
96Ru,1817.43,11.1326,"(n,n') XS"
96Ru,2155.2400000000002,10.0993,"(n,n') XS"
96Ru,483.8,8.64205,"(n,n') XS"
96Ru,2163.7400000000002,7.15042,"(n,n') XS"
96Ru,1695.91,6.45693,"(n,n') XS"
96Ru,1129.3899999999999,6.05835,"(n,n') XS"
96Ru,1743.46,5.52465,"(n,n') XS"
96Ru,808.71,4.4542,"(n,n') XS"
96Ru,2018.56,4.26789,"(n,n') XS"
96Ru,2257.64,3.90876,"(n,n') XS"
96Ru,966.54,3.81646,"(n,n') XS"
96Ru,1746.4599999999998,3.26582,"(n,n') XS"
96Ru,1558.23,3.1749,"(n,n') XS"
96Ru,1316.22,2.89077,"(n,n') XS"
96Ru,1379.56,2.40395,"(n,n') XS"
96Ru,2576.02,2.37613,"(n,n') XS"
96Ru,1931.0700000000002,2.23098,"(n,n') XS"
96Ru,1131.94,2.22687,"(n,n') XS"
96Ru,2528.47,1.93695,"(n,n') XS"
96Ru,1006.8,1.93492,"(n,n') XS"
96Ru,647.95,1.92716,"(n,n') XS"
96Ru,1907.22,1.78141,"(n,n') XS"
96Ru,1145.21,1.74643,"(n,n') XS"
96Ru,776.58,1.51505,"(n,n') XS"
96Ru,3154.2400000000002,1.50032,"(n,n') XS"
96Ru,593.78,1.296,"(n,n') XS"
96Ru,1478.25,1.25169,"(n,n') XS"
96Ru,2227.9,1.2118,"(n,n') XS"
96Ru,471.45,1.07219,"(n,n') XS"
96Ru,2283.88,1.03581,"(n,n') XS"
96Ru,487.87,1.01575,"(n,n') XS"
96Ru,613.73,0.763308,"(n,n') XS"
96Ru,2065.0499999999997,0.763251,"(n,n') XS"
97Mo,373.0,147.219,"(n,n') XS"
97Mo,414.0,81.8644,"(n,n') XS"
97Mo,275.0,30.7157,"(n,n') XS"
97Mo,1118.3700000000001,28.9154,"(n,n') XS"
97Mo,480.91,27.7782,"(n,n') XS"
97Mo,1024.45,22.6802,"(n,n') XS"
97Mo,658.13,17.6137,"(n,n') XS"
97Mo,329.0,11.7184,"(n,n') XS"
97Mo,743.0,11.7184,"(n,n') XS"
97Mo,549.0,9.15092,"(n,n') XS"
97Mo,824.0,9.15092,"(n,n') XS"
97Mo,95.08999999999999,8.88103,"(n,n') XS"
97Mo,719.1999999999999,6.26967,"(n,n') XS"
97Mo,177.0,6.09128,"(n,n') XS"
97Mo,272.09,6.09128,"(n,n') XS"
97Mo,528.0,5.68548,"(n,n') XS"
97Mo,253.0,5.68548,"(n,n') XS"
97Mo,1134.0,4.37747,"(n,n') XS"
97Mo,761.0,4.37747,"(n,n') XS"
97Mo,720.92,4.10894,"(n,n') XS"
97Mo,795.0,2.74964,"(n,n') XS"
97Mo,520.0,2.74964,"(n,n') XS"
97Mo,1269.67,2.25255,"(n,n') XS"
97Mo,238.29,2.19448,"(n,n') XS"
97Mo,993.0,1.93519,"(n,n') XS"
97Mo,718.0,1.93519,"(n,n') XS"
97Mo,320.0,1.86284,"(n,n') XS"
97Mo,45.0,1.86284,"(n,n') XS"
97Mo,679.59,1.7206,"(n,n') XS"
97Mo,783.8199999999999,1.65013,"(n,n') XS"
97Mo,1058.8200000000002,1.65013,"(n,n') XS"
97Mo,1092.6299999999999,1.51104,"(n,n') XS"
97Mo,1120.0,1.42258,"(n,n') XS"
97Mo,845.0,1.42258,"(n,n') XS"
97Mo,789.79,1.1938,"(n,n') XS"
97Mo,947.0,1.11551,"(n,n') XS"
97Mo,1222.0,1.11551,"(n,n') XS"
97Mo,1264.8999999999999,1.10978,"(n,n') XS"
97Mo,407.09000000000003,0.913531,"(n,n') XS"
97Mo,1270.7,0.799876,"(n,n') XS"
97Mo,550.4599999999999,0.788363,"(n,n') XS"
97Mo,788.75,0.788351,"(n,n') XS"
97Mo,366.32,0.680354,"(n,n') XS"
97Mo,993.0,0.655812,"(n,n') XS"
97Mo,1268.0,0.655812,"(n,n') XS"
97Mo,1284.6299999999999,0.602007,"(n,n') XS"
97Mo,803.72,0.457491,"(n,n') XS"
97Mo,729.0,0.404986,"(n,n') XS"
97Mo,1004.0,0.404986,"(n,n') XS"
97Mo,460.24,0.375926,"(n,n') XS"
98Mo,787.38,299.977,"(n,n') XS"
98Mo,722.65,129.328,"(n,n') XS"
98Mo,833.57,66.637,"(n,n') XS"
98Mo,1230.14,31.1913,"(n,n') XS"
98Mo,734.75,19.63,"(n,n') XS"
98Mo,1093.47,17.3202,"(n,n') XS"
98Mo,644.8199999999999,16.5606,"(n,n') XS"
98Mo,1432.21,14.4079,"(n,n') XS"
98Mo,227.29,14.0031,"(n,n') XS"
98Mo,1023.73,9.37247,"(n,n') XS"
98Mo,259.04,8.08051,"(n,n') XS"
98Mo,971.0999999999999,6.65382,"(n,n') XS"
98Mo,2017.5200000000002,6.05125,"(n,n') XS"
98Mo,1452.6200000000001,4.20394,"(n,n') XS"
98Mo,807.79,4.20394,"(n,n') XS"
98Mo,713.82,3.9404,"(n,n') XS"
98Mo,1317.34,3.59389,"(n,n') XS"
98Mo,791.65,3.36915,"(n,n') XS"
98Mo,906.5999999999999,3.35683,"(n,n') XS"
98Mo,1551.42,3.35683,"(n,n') XS"
98Mo,672.5100000000001,3.09095,"(n,n') XS"
98Mo,1871.0,2.62882,"(n,n') XS"
98Mo,1136.25,2.62882,"(n,n') XS"
98Mo,1419.21,2.46691,"(n,n') XS"
98Mo,1250.15,2.43552,"(n,n') XS"
98Mo,1546.06,2.11658,"(n,n') XS"
98Mo,909.58,1.89156,"(n,n') XS"
98Mo,448.64,1.55877,"(n,n') XS"
