Isotope,Energy (keV),XS (mb),Info
184W,1127.93,2.65224,"(n,n')184W"
184W,743.6800000000001,2.65224,"(n,n')184W"
184W,1319.8000000000002,2.34762,"(n,n')184W"
184W,1275.08,2.24401,"(n,n')184W"
184W,245.24,1.93419,"(n,2n)183W"
184W,215.32000000000002,1.9323,"(n,n')184W"
184W,144.12,1.90351,"(n,2n)183W"
184W,1431.02,1.85479,"(n,n')184W"
184W,82.91999999999999,1.8447,"(n,2n)183W"
184W,1386.3000000000002,1.8178,"(n,n')184W"
184W,641.9,1.74536,"(n,n')184W"
184W,1313.79,1.67188,"(n,n')184W"
184W,192.64000000000001,1.65697,"(n,2n)183W"
184W,145.2,1.54021,"(n,n')184W"
184W,1110.09,1.5349,"(n,n')184W"
184W,161.27,1.52703,"(n,n')184W"
184W,1121.44,1.49162,"(n,n')184W"
184W,1112.83,1.49019,"(n,n')184W"
184W,728.58,1.48154,"(n,n')184W"
184W,315.35,1.47203,"(n,n')184W"
184W,1412.05,1.42082,"(n,n')184W"
184W,343.05,1.41443,"(n,n')184W"
184W,100.11,1.38,"(n,p)182W"
184W,1173.78,1.31286,"(n,n')184W"
184W,1172.59,1.24614,"(n,n')184W"
184W,224.70000000000002,1.23604,"(n,n')184W"
184W,124.07,0.950612,"(n,n')184W"
184W,55.28,0.863144,"(n,n')184W"
184W,1425.44,0.857209,"(n,n')184W"
184W,339.4,0.832979,"(n,n')184W"
184W,229.32,0.793574,"(n,p)182W"
184W,238.94000000000003,0.746666,"(n,n')184W"
184W,120.37,0.745428,"(n,2n)183W"
184W,91.25999999999999,0.675882,"(n,n')184W"
184W,87.46,0.644678,"(n,n')184W"
184W,1570.2,0.592344,"(n,n')184W"
184W,1018.8299999999999,0.591515,"(n,n')184W"
184W,891.27,0.482864,"(n,n')184W"
184W,63.69,0.481917,"(n,n')184W"
184W,619.4300000000001,0.473018,"(n,D)184Ta"
184W,857.24,0.441221,"(n,n')184W"
184W,406.59000000000003,0.411636,"(n,2n)183W"
184W,203.7,0.377578,"(n,n')184W"
184W,40.980000000000004,0.371312,"(n,2n)183W"
184W,482.98999999999995,0.354584,"(n,n')184W"
184W,1249.16,0.328591,"(n,n')184W"
184W,1060.9299999999998,0.32859,"(n,n')184W"
184W,607.54,0.300276,"(n,n')184W"
184W,384.0,0.287442,"(n,g)185W"
184W,418.84,0.282734,"(n,n')184W"
184W,710.21,0.28223,"(n,n')184W"
184W,211.52,0.224852,"(n,n')184W"
184W,10.35,0.219223,"(n,D)184Ta"
184W,425.05,0.194867,"(n,n')184W"
184W,539.24,0.145248,"(n,n')184W"
184W,230.54,0.125814,"(n,n')184W"
184W,981.3,0.12492,"(n,n')184W"
184W,1617.8,0.117419,"(n,n')184W"
184W,1506.5900000000001,0.117419,"(n,n')184W"
184W,139.1,0.114855,"(n,D)184Ta"
184W,11.59,0.0875549,"(n,D)184Ta"
184W,1.24,0.0875549,"(n,D)184Ta"
184W,380.33,0.0875017,"(n,n')184W"
184W,181.0,0.075482,"(n,D)184Ta"
184W,1502.3,0.0720914,"(n,n')184W"
184W,205.28,0.0717706,"(n,a)181Hf"
184W,381.69,0.0608025,"(n,n')184W"
184W,1221.31,0.0559185,"(n,n')184W"
184W,173.7,0.0533982,"(n,g)185W"
184W,344.9,0.0506107,"(n,D)184Ta"
184W,151.15,0.0502271,"(n,n')184W"
184W,191.29,0.0492634,"(n,n')184W"
184W,385.53,0.0474689,"(n,n')184W"
184W,261.94,0.0454066,"(n,a)181Hf"
184W,236.15,0.0449251,"(n,g)185W"
184W,114.12,0.0449251,"(n,g)185W"
184W,41.4,0.0425064,"(n,D)184Ta"
184W,162.05,0.0340483,"(n,a)181Hf"
184W,105.39,0.0337685,"(n,a)181Hf"
184W,52.839999999999996,0.0227847,"(n,a)181Hf"
184W,45.760000000000005,0.0223724,"(n,a)181Hf"
184W,334.0,0.0221122,"(n,g)185W"
184W,240.7,0.0221122,"(n,g)185W"
184W,98.6,0.0221042,"(n,a)181Hf"
184W,187.88,0.021526,"(n,g)185W"
184W,1210.93,0.0212057,"(n,n')184W"
184W,177.77,0.0196406,"(n,g)185W"
184W,43.9,0.0186007,"(n,D)184Ta"
184W,342.08,0.0164734,"(n,a)181Hf"
184W,164.33,0.015497,"(n,g)185W"
184W,127.88,0.0142967,"(n,n')184W"
184W,93.3,0.0125482,"(n,g)185W"
184W,65.85000000000001,0.0119735,"(n,g)185W"
184W,206.23,0.0114107,"(n,a)181Hf"
184W,158.23000000000002,0.00945089,"(n,a)181Hf"
184W,329.31,0.00918346,"(n,a)181Hf"
184W,291.39,0.00867507,"(n,a)181Hf"
184W,47.9,0.00829335,"(n,D)184Ta"
184W,244.32999999999998,0.00816798,"(n,a)181Hf"
184W,579.63,0.00774968,"(n,D)184Ta"
184W,399.13,0.00774968,"(n,D)184Ta"
184W,215.25,0.00722506,"(n,x)180Hf"
184W,369.65,0.00702481,"(n,a)181Hf"
184W,99.89,0.00667615,"(n,a)181Hf"
184W,107.85,0.00662076,"(n,g)185W"
184W,73.17,0.00639259,"(n,T)183Ta"
184W,125.32,0.00551029,"(n,a)181Hf"
184W,143.2,0.00463879,"(n,T)183Ta"
184W,129.34,0.00416348,"(n,a)181Hf"
184W,236.69,0.00411855,"(n,a)181Hf"
184W,391.28000000000003,0.00355753,"(n,a)181Hf"
184W,332.28000000000003,0.00334714,"(n,x)180Hf"
184W,243.62,0.00286776,"(n,g)185W"
184W,459.07,0.00281273,"(n,T)183Ta"
184W,94.58,0.00277708,"(n,g)185W"
184W,122.02000000000001,0.00269086,"(n,g)185W"
184W,132.96,0.00245046,"(n,a)181Hf"
184W,154.59,0.00242967,"(n,a)181Hf"
184W,394.92,0.00240535,"(n,a)181Hf"
184W,93.32,0.00207356,"(n,x)180Hf"
184W,225.09,0.00207349,"(n,T)183Ta"
184W,153.39,0.0020534,"(n,a)181Hf"
184W,251.98999999999998,0.001939,"(n,a)181Hf"
184W,188.69,0.00158155,"(n,a)181Hf"
184W,69.92,0.00153198,"(n,g)185W"
184W,295.12,0.00126496,"(n,T)183Ta"
184W,315.87,0.00101239,"(n,T)183Ta"
184W,23.55,0.000928745,"(n,g)185W"
184W,283.55,0.000918489,"(n,a)181Hf"
184W,279.03,0.000886649,"(n,n')184W"
184W,111.36999999999999,0.000807186,"(n,a)181Hf"
184W,443.08,0.000718208,"(n,x)180Hf"
184W,136.8,0.00064243,"(n,a)181Hf"
184W,230.71,0.000624471,"(n,a)181Hf"
184W,77.32,0.000551071,"(n,a)181Hf"
184W,133.88,0.000208821,"(n,3He)182Ta"
184W,86.5,0.000182841,"(n,T)183Ta"
184W,42.31,0.000155692,"(n,g)185W"
184W,1070.54,0.000115564,"(n,x)180Hf"
184W,551.75,0.000106315,"(n,x)180Hf"
184W,402.37,0.000106052,"(n,T)183Ta"
184W,150.32999999999998,9.42875e-05,"(n,g)185W"
184W,1013.92,5.90365e-05,"(n,x)180Hf"
184W,1090.0,5.33322e-05,"(n,x)180Hf"
184W,884.03,4.46476e-05,"(n,x)180Hf"
184W,114.30999999999999,4.18088e-05,"(n,3He)182Ta"
184W,97.83,4.11718e-05,"(n,3He)182Ta"
184W,1008.58,1.64633e-05,"(n,x)180Hf"
184W,874.74,9.6026e-06,"(n,x)180Hf"
184W,150.15,2.67311e-06,"(n,3He)182Ta"
184W,1183.32,1.38665e-06,"(n,x)180Hf"
184W,16.27,2.44736e-08,"(n,3He)182Ta"
185Re,104.74,130.952,"(n,2n)184Re"
185Re,132.42999999999998,128.843,"(n,2n)184Re"
185Re,56.0,125.405,"(n,2n)184Re"
185Re,125.36,107.135,"(n,n')185Re"
185Re,242.94,86.4931,"(n,n')185Re"
185Re,67.91,53.8264,"(n,2n)184Re"
185Re,158.84,52.5393,"(n,n')185Re"
185Re,200.6,40.1151,"(n,2n)184Re"
185Re,311.62,35.5318,"(n,2n)184Re"
185Re,110.39,32.7922,"(n,2n)184Re"
185Re,237.3,26.7492,"(n,n')185Re"
185Re,350.34,26.2513,"(n,n')185Re"
185Re,178.7,25.8482,"(n,n')185Re"
185Re,389.2,25.1531,"(n,n')185Re"
185Re,206.88,23.4511,"(n,2n)184Re"
185Re,74.01,22.5489,"(n,2n)184Re"
185Re,237.17,22.1618,"(n,2n)184Re"
185Re,412.9,20.2341,"(n,n')185Re"
185Re,100.23,19.5106,"(n,2n)184Re"
185Re,210.5,18.2664,"(n,n')185Re"
185Re,191.5,17.7155,"(n,n')185Re"
185Re,267.0,15.8647,"(n,n')185Re"
185Re,221.4,15.2119,"(n,n')185Re"
185Re,474.0,12.8245,"(n,n')185Re"
185Re,530.8000000000001,10.9925,"(n,n')185Re"
185Re,284.2,10.5081,"(n,n')185Re"
185Re,252.6,10.4111,"(n,n')185Re"
185Re,242.82000000000002,10.0989,"(n,2n)184Re"
185Re,278.2,9.37111,"(n,n')185Re"
185Re,646.13,5.4494,"(n,n')185Re"
185Re,141.92,2.85293,"(n,2n)184Re"
185Re,448.6,2.82961,"(n,n')185Re"
185Re,211.29999999999998,2.82961,"(n,n')185Re"
185Re,966.0,2.21102,"(n,n')185Re"
185Re,681.8,2.21102,"(n,n')185Re"
185Re,717.45,2.06314,"(n,n')185Re"
185Re,874.81,2.01063,"(n,n')185Re"
185Re,541.8,1.96543,"(n,n')185Re"
185Re,826.0,1.96543,"(n,n')185Re"
185Re,931.06,1.68625,"(n,n')185Re"
185Re,768.93,1.59533,"(n,n')185Re"
185Re,384.0,1.38748,"(n,p)185W"
185Re,548.6999999999999,1.30188,"(n,n')185Re"
185Re,791.64,1.30188,"(n,n')185Re"
185Re,756.0,1.14254,"(n,n')185Re"
185Re,1018.8,1.14254,"(n,n')185Re"
185Re,929.6999999999999,1.13041,"(n,n')185Re"
185Re,1172.6399999999999,1.13041,"(n,n')185Re"
185Re,836.0,1.07101,"(n,n')185Re"
185Re,189.87,1.07101,"(n,n')185Re"
185Re,728.8,1.05897,"(n,n')185Re"
185Re,1012.9999999999999,1.05897,"(n,n')185Re"
185Re,904.8000000000001,1.05118,"(n,n')185Re"
185Re,1189.0,1.05118,"(n,n')185Re"
185Re,935.8,0.992527,"(n,n')185Re"
185Re,1220.0,0.992527,"(n,n')185Re"
185Re,880.3299999999999,0.69767,"(n,n')185Re"
185Re,592.09,0.691097,"(n,n')185Re"
185Re,1143.0,0.553503,"(n,n')185Re"
185Re,496.87,0.553503,"(n,n')185Re"
185Re,122.80000000000001,0.545402,"(n,n')185Re"
185Re,302.0,0.500523,"(n,p)185W"
185Re,1152.64,0.491381,"(n,n')185Re"
185Re,909.6999999999999,0.491381,"(n,n')185Re"
185Re,252.85000000000002,0.350331,"(n,D)184W"
185Re,327.55,0.340276,"(n,n')185Re"
185Re,170.18,0.340276,"(n,n')185Re"
185Re,173.7,0.320959,"(n,p)185W"
185Re,334.0,0.264837,"(n,p)185W"
185Re,12.07,0.24369,"(n,g)186Re"
185Re,111.22,0.166904,"(n,D)184W"
185Re,384.25,0.165863,"(n,D)184W"
185Re,146.77,0.140513,"(n,3He)182Ta"
185Re,71.31,0.138185,"(n,n')185Re"
185Re,59.01,0.130806,"(n,g)186Re"
185Re,177.77,0.11858,"(n,p)185W"
185Re,162.88,0.0767521,"(n,n')185Re"
185Re,187.88,0.0631639,"(n,p)185W"
185Re,234.2,0.0558072,"(n,n')185Re"
185Re,65.85000000000001,0.0541575,"(n,p)185W"
185Re,133.88,0.0538216,"(n,3He)182Ta"
185Re,97.83,0.0483521,"(n,3He)182Ta"
185Re,114.30999999999999,0.0473294,"(n,3He)182Ta"
185Re,93.3,0.0466852,"(n,p)185W"
185Re,164.33,0.045473,"(n,p)185W"
185Re,131.19,0.0420135,"(n,3He)182Ta"
185Re,147.67,0.0420135,"(n,3He)182Ta"
185Re,107.85,0.0397952,"(n,p)185W"
185Re,40.349999999999994,0.0273362,"(n,g)186Re"
185Re,74.57,0.0265688,"(n,g)186Re"
185Re,139.46,0.0174988,"(n,3He)182Ta"
185Re,243.62,0.0173141,"(n,p)185W"
185Re,87.26,0.0150028,"(n,g)186Re"
185Re,214.65,0.0147618,"(n,g)186Re"
185Re,122.52000000000001,0.0140603,"(n,g)186Re"
185Re,99.83,0.0133911,"(n,3He)182Ta"
185Re,903.31,0.011657,"(n,D)184W"
185Re,792.0899999999999,0.0114831,"(n,D)184W"
185Re,174.27,0.0101172,"(n,g)186Re"
185Re,122.97,0.00962477,"(n,3He)182Ta"
185Re,69.92,0.00924934,"(n,p)185W"
185Re,94.58,0.00814882,"(n,p)185W"
185Re,255.0,0.00797013,"(n,g)186Re"
185Re,122.02000000000001,0.00789584,"(n,p)185W"
185Re,891.27,0.00757295,"(n,D)184W"
185Re,75.41000000000001,0.00754799,"(n,3He)182Ta"
185Re,127.35,0.00698052,"(n,g)186Re"
185Re,210.7,0.0061005,"(n,g)186Re"
185Re,99.36,0.00582255,"(n,g)186Re"
185Re,151.69,0.00518566,"(n,g)186Re"
185Re,152.32000000000002,0.00507168,"(n,a)181Ta"
185Re,157.37,0.00502631,"(n,n')185Re"
185Re,228.68,0.00502624,"(n,n')185Re"
185Re,58.92,0.00490565,"(n,3He)182Ta"
185Re,23.55,0.0040097,"(n,p)185W"
185Re,237.29,0.00365764,"(n,3He)182Ta"
185Re,136.26,0.00326888,"(n,a)181Ta"
185Re,233.71,0.00312004,"(n,3He)182Ta"
185Re,209.79,0.00295279,"(n,g)186Re"
185Re,331.3,0.0028959,"(n,a)181Ta"
185Re,169.44,0.00281202,"(n,g)186Re"
185Re,103.31,0.00280559,"(n,g)186Re"
185Re,99.7,0.0027313,"(n,g)186Re"
185Re,111.33999999999999,0.00256238,"(n,g)186Re"
185Re,482.16999999999996,0.00206435,"(n,a)181Ta"
185Re,178.99,0.00191875,"(n,a)181Ta"
185Re,383.96000000000004,0.00184243,"(n,a)181Ta"
185Re,165.36,0.0014302,"(n,a)181Ta"
185Re,204.97000000000003,0.00136366,"(n,a)181Ta"
185Re,805.6999999999999,0.00134955,"(n,n')185Re"
185Re,146.27,0.00127539,"(n,g)186Re"
185Re,167.74,0.00109215,"(n,g)186Re"
185Re,749.46,0.00100458,"(n,n')185Re"
185Re,301.62,0.000972767,"(n,a)181Ta"
185Re,358.92,0.000822502,"(n,a)181Ta"
185Re,42.31,0.000704215,"(n,p)185W"
185Re,150.15,0.000688968,"(n,3He)182Ta"
185Re,107.92999999999999,0.000592695,"(n,T)183W"
185Re,150.32999999999998,0.00056926,"(n,p)185W"
185Re,46.480000000000004,0.000567891,"(n,T)183W"
185Re,193.56,0.000534619,"(n,a)181Ta"
185Re,99.08,0.000496158,"(n,T)183W"
185Re,52.589999999999996,0.000411867,"(n,T)183W"
185Re,345.90999999999997,0.00038771,"(n,a)181Ta"
185Re,249.98000000000002,0.000321415,"(n,3He)182Ta"
185Re,6.24,0.000305503,"(n,a)181Ta"
185Re,162.32,0.000299106,"(n,T)183W"
185Re,133.02,0.000243342,"(n,a)181Ta"
185Re,107.89,0.000181351,"(n,a)181Ta"
185Re,160.53,0.00016122,"(n,T)183W"
185Re,64.43,0.000103731,"(n,g)186Re"
185Re,539.24,9.67497e-05,"(n,D)184W"
185Re,208.81,3.75968e-05,"(n,T)183W"
185Re,109.72999999999999,3.68203e-05,"(n,T)183W"
185Re,475.93,1.80213e-05,"(n,a)181Ta"
185Re,16.27,1.6026e-05,"(n,3He)182Ta"
185Re,615.19,1.31426e-06,"(n,a)181Ta"
186Os,158.26999999999998,454.581,"(n,2n)185Os"
186Os,137.16,243.513,"(n,n')186Os"
186Os,296.93,202.059,"(n,n')186Os"
186Os,434.85,112.781,"(n,n')186Os"
186Os,60.019999999999996,104.389,"(n,2n)185Os"
186Os,220.39000000000001,100.302,"(n,2n)185Os"
186Os,37.449999999999996,76.6323,"(n,2n)185Os"
186Os,97.47,69.9483,"(n,2n)185Os"
186Os,14.89,51.9783,"(n,2n)185Os"
186Os,552.0,51.8038,"(n,n')186Os"
186Os,254.23000000000002,39.1037,"(n,2n)185Os"
186Os,100.72,23.6952,"(n,2n)185Os"
186Os,773.3100000000001,23.4931,"(n,n')186Os"
186Os,160.73999999999998,23.0066,"(n,2n)185Os"
186Os,767.48,17.8671,"(n,n')186Os"
186Os,222.41,16.4903,"(n,2n)185Os"
186Os,630.3199999999999,15.7065,"(n,n')186Os"
186Os,841.5200000000001,14.2493,"(n,n')186Os"
186Os,584.45,13.5776,"(n,n')186Os"
186Os,636.39,11.1203,"(n,n')186Os"
186Os,276.61,10.3059,"(n,n')186Os"
186Os,64.92,10.2317,"(n,2n)185Os"
186Os,933.32,9.67453,"(n,n')186Os"
186Os,90.5,9.39673,"(n,2n)185Os"
186Os,184.96,6.59488,"(n,2n)185Os"
186Os,1071.28,6.22551,"(n,n')186Os"
186Os,441.46000000000004,5.43137,"(n,n')186Os"
186Os,127.95,5.16827,"(n,2n)185Os"
186Os,146.10999999999999,4.38758,"(n,n')186Os"
186Os,119.67,4.31411,"(n,2n)185Os"
186Os,881.86,4.28824,"(n,n')186Os"
186Os,153.51000000000002,3.85227,"(n,2n)185Os"
186Os,94.46000000000001,3.7918,"(n,2n)185Os"
186Os,475.19,3.55993,"(n,n')186Os"
186Os,622.3499999999999,3.55812,"(n,n')186Os"
186Os,759.6,3.44239,"(n,n')186Os"
186Os,1057.1999999999998,3.41615,"(n,n')186Os"
186Os,1026.83,3.21697,"(n,n')186Os"
186Os,420.81,3.20309,"(n,n')186Os"
186Os,558.06,3.07153,"(n,n')186Os"
186Os,1323.76,3.02423,"(n,n')186Os"
186Os,314.25,2.93091,"(n,2n)185Os"
186Os,223.75,2.77396,"(n,2n)185Os"
186Os,365.14000000000004,2.52262,"(n,n')186Os"
186Os,649.36,2.34064,"(n,n')186Os"
186Os,1270.51,2.25147,"(n,n')186Os"
186Os,351.7,2.09621,"(n,n')186Os"
186Os,712.5899999999999,2.03076,"(n,n')186Os"
186Os,352.93,1.99938,"(n,n')186Os"
186Os,489.35,1.98974,"(n,n')186Os"
186Os,1189.11,1.73186,"(n,n')186Os"
186Os,987.02,1.6948,"(n,n')186Os"
186Os,143.35999999999999,1.69418,"(n,n')186Os"
186Os,476.38000000000005,1.69155,"(n,n')186Os"
186Os,1567.44,1.68867,"(n,n')186Os"
186Os,943.68,1.65598,"(n,n')186Os"
186Os,542.43,1.63604,"(n,n')186Os"
186Os,301.65,1.50749,"(n,n')186Os"
186Os,743.11,1.4775,"(n,n')186Os"
186Os,685.4200000000001,1.44806,"(n,n')186Os"
186Os,12.07,1.34464,"(n,p)186Re"
186Os,1378.53,1.1109,"(n,n')186Os"
186Os,873.33,1.06508,"(n,n')186Os"
186Os,1433.84,1.06446,"(n,n')186Os"
186Os,1571.0,1.06446,"(n,n')186Os"
186Os,886.1,0.979764,"(n,n')186Os"
186Os,937.9499999999999,0.95466,"(n,n')186Os"
186Os,705.3199999999999,0.929397,"(n,n')186Os"
186Os,569.6,0.914027,"(n,n')186Os"
186Os,730.34,0.873195,"(n,n')186Os"
186Os,207.9,0.870964,"(n,n')186Os"
186Os,1711.26,0.859252,"(n,n')186Os"
186Os,591.9799999999999,0.836272,"(n,n')186Os"
186Os,59.01,0.80566,"(n,p)186Re"
186Os,303.0,0.78955,"(n,n')186Os"
186Os,142.99,0.779957,"(n,n')186Os"
186Os,923.84,0.771848,"(n,n')186Os"
186Os,252.48,0.740066,"(n,n')186Os"
186Os,1754.5,0.711719,"(n,n')186Os"
186Os,406.66999999999996,0.655564,"(n,n')186Os"
186Os,1617.34,0.644204,"(n,n')186Os"
186Os,1342.91,0.60911,"(n,n')186Os"
186Os,906.86,0.591832,"(n,n')186Os"
186Os,1045.98,0.540072,"(n,n')186Os"
186Os,57.22,0.501458,"(n,2n)185Os"
186Os,712.73,0.485242,"(n,n')186Os"
186Os,1214.77,0.463073,"(n,n')186Os"
186Os,1080.94,0.420141,"(n,n')186Os"
186Os,409.59000000000003,0.377733,"(n,n')186Os"
186Os,844.03,0.366226,"(n,n')186Os"
186Os,777.9399999999999,0.353185,"(n,n')186Os"
186Os,917.84,0.352948,"(n,n')186Os"
186Os,124.94,0.329738,"(n,2n)185Os"
186Os,902.96,0.296508,"(n,n')186Os"
186Os,1414.3300000000002,0.286427,"(n,n')186Os"
186Os,1318.84,0.253356,"(n,n')186Os"
186Os,1456.0,0.253356,"(n,n')186Os"
186Os,1341.71,0.239195,"(n,n')186Os"
186Os,281.45,0.230906,"(n,n')186Os"
186Os,29.27,0.213458,"(n,g)187Os"
186Os,24.22,0.181362,"(n,2n)185Os"
186Os,209.87,0.175286,"(n,3He)183W"
186Os,40.349999999999994,0.16524,"(n,p)186Re"
186Os,74.57,0.155475,"(n,p)186Re"
186Os,30.48,0.150354,"(n,2n)185Os"
186Os,284.21999999999997,0.11703,"(n,n')186Os"
186Os,215.68,0.113888,"(n,n')186Os"
186Os,160.01000000000002,0.113453,"(n,n')186Os"
186Os,905.71,0.100932,"(n,n')186Os"
186Os,87.26,0.0968018,"(n,p)186Re"
186Os,214.65,0.0943275,"(n,p)186Re"
186Os,122.52000000000001,0.088483,"(n,p)186Re"
186Os,107.92999999999999,0.0680748,"(n,3He)183W"
186Os,99.08,0.0648285,"(n,3He)183W"
186Os,268.39000000000004,0.0638052,"(n,3He)183W"
186Os,174.27,0.0634628,"(n,p)186Re"
186Os,46.480000000000004,0.0584608,"(n,3He)183W"
186Os,162.61999999999998,0.0546361,"(n,g)187Os"
186Os,242.94,0.0542585,"(n,D)185Re"
186Os,52.589999999999996,0.053815,"(n,3He)183W"
186Os,125.36,0.0517753,"(n,D)185Re"
186Os,255.0,0.0509288,"(n,p)186Re"
186Os,166.45,0.0486862,"(n,3He)183W"
186Os,127.35,0.0437871,"(n,p)186Re"
186Os,156.65,0.0387975,"(n,g)187Os"
186Os,258.99,0.0383847,"(n,g)187Os"
186Os,210.7,0.0372019,"(n,p)186Re"
186Os,229.32,0.0366452,"(n,a)182W"
186Os,180.81,0.0360155,"(n,g)187Os"
186Os,99.36,0.0351958,"(n,p)186Re"
186Os,333.39000000000004,0.0339509,"(n,n')186Os"
186Os,151.69,0.031623,"(n,p)186Re"
186Os,33.84,0.031005,"(n,2n)185Os"
186Os,313.02000000000004,0.0281587,"(n,3He)183W"
186Os,77.97999999999999,0.0254424,"(n,g)187Os"
186Os,162.32,0.0248729,"(n,3He)183W"
186Os,158.84,0.0242836,"(n,D)185Re"
186Os,177.66000000000003,0.0220489,"(n,g)187Os"
186Os,87.73,0.0213701,"(n,g)187Os"
186Os,350.34,0.0191594,"(n,D)185Re"
186Os,209.79,0.0185822,"(n,p)186Re"
186Os,160.53,0.0185172,"(n,3He)183W"
186Os,350.99,0.018475,"(n,a)182W"
186Os,103.31,0.0179276,"(n,p)186Re"
186Os,169.44,0.0176964,"(n,p)186Re"
186Os,99.7,0.0171328,"(n,p)186Re"
186Os,246.06,0.016424,"(n,3He)183W"
186Os,178.7,0.015855,"(n,D)185Re"
186Os,111.33999999999999,0.0156258,"(n,p)186Re"
186Os,187.42000000000002,0.0148614,"(n,g)187Os"
186Os,291.71999999999997,0.0141076,"(n,3He)183W"
186Os,191.5,0.0129296,"(n,D)185Re"
186Os,100.11,0.012511,"(n,a)182W"
186Os,101.93,0.0119203,"(n,3He)183W"
186Os,12.72,0.0115614,"(n,g)187Os"
186Os,102.84,0.00936419,"(n,g)187Os"
186Os,74.36,0.0090422,"(n,g)187Os"
186Os,146.27,0.00822915,"(n,p)186Re"
186Os,205.08,0.00743368,"(n,3He)183W"
186Os,167.74,0.00697882,"(n,p)186Re"
186Os,353.99,0.00673344,"(n,3He)183W"
186Os,161.35,0.00537136,"(n,3He)183W"
186Os,244.26999999999998,0.00510571,"(n,3He)183W"
186Os,84.71,0.00492466,"(n,3He)183W"
186Os,284.2,0.00485683,"(n,D)185Re"
186Os,463.9,0.00471128,"(n,a)182W"
186Os,145.93,0.00464542,"(n,g)187Os"
186Os,365.61,0.00439263,"(n,3He)183W"
186Os,64.60000000000001,0.003256,"(n,g)187Os"
186Os,203.29,0.00320999,"(n,3He)183W"
186Os,208.81,0.00312645,"(n,3He)183W"
186Os,109.72999999999999,0.00306188,"(n,3He)183W"
186Os,9.76,0.00298659,"(n,g)187Os"
186Os,103.15,0.00225237,"(n,3He)183W"
186Os,113.05999999999999,0.00178612,"(n,g)187Os"
186Os,245.24,0.00152362,"(n,3He)183W"
186Os,144.12,0.00147328,"(n,3He)183W"
186Os,82.91999999999999,0.00145312,"(n,3He)183W"
186Os,192.64000000000001,0.00130524,"(n,3He)183W"
186Os,1121.29,0.000704707,"(n,a)182W"
186Os,56.0,0.000659329,"(n,T)184Re"
186Os,64.43,0.00063257,"(n,p)186Re"
186Os,120.37,0.000577307,"(n,3He)183W"
186Os,1221.4,0.000544612,"(n,a)182W"
186Os,90.69000000000001,0.000543364,"(n,g)187Os"
186Os,1231.01,0.000520589,"(n,a)182W"
186Os,4.8999999999999995,0.00052011,"(n,2n)185Os"
186Os,67.75,0.00051628,"(n,a)182W"
186Os,86.97,0.000396924,"(n,g)187Os"
186Os,99.69,0.000337329,"(n,g)187Os"
186Os,406.59000000000003,0.0003186,"(n,3He)183W"
186Os,40.980000000000004,0.00028739,"(n,3He)183W"
186Os,1257.4099999999999,0.000260232,"(n,a)182W"
186Os,104.74,0.000240295,"(n,T)184Re"
186Os,1189.0400000000002,0.000198254,"(n,a)182W"
186Os,1035.7099999999998,0.000131644,"(n,a)182W"
186Os,67.91,0.000130653,"(n,T)184Re"
186Os,152.43,0.000124806,"(n,a)182W"
186Os,1157.3100000000002,0.00010932,"(n,a)182W"
186Os,927.98,0.00010542,"(n,a)182W"
186Os,1001.6899999999999,9.34593e-05,"(n,a)182W"
186Os,74.01,8.18285e-05,"(n,T)184Re"
186Os,84.68,4.72024e-05,"(n,a)182W"
186Os,1289.15,1.64938e-05,"(n,a)182W"
186Os,1273.72,1.17315e-05,"(n,a)182W"
186Os,31.74,1.05067e-05,"(n,a)182W"
186Os,116.42,7.89915e-06,"(n,a)182W"
186Os,141.92,6.92493e-06,"(n,T)184Re"
186Os,42.71,4.76747e-06,"(n,a)182W"
186Os,1044.4,4.25572e-06,"(n,a)182W"
186Os,959.72,4.20338e-06,"(n,a)182W"
186Os,1373.8300000000002,3.95646e-06,"(n,a)182W"
186Os,891.97,1.14902e-06,"(n,a)182W"
186Os,121.59,4.16413e-07,"(n,a)182W"
186W,384.0,587.107,"(n,2n)185W"
186W,122.63000000000001,188.76,"(n,n')186W"
186W,273.92,163.292,"(n,n')186W"
186W,104.62,105.627,"(n,2n)185W"
186W,173.7,102.481,"(n,2n)185W"
186W,412.7,89.0431,"(n,n')186W"
186W,93.3,74.7196,"(n,2n)185W"
186W,302.0,70.4178,"(n,2n)185W"
186W,136.62,48.3664,"(n,2n)185W"
186W,539.95,43.2221,"(n,n')186W"
186W,177.77,36.3741,"(n,2n)185W"
186W,252.85000000000002,33.6523,"(n,p)184W"
186W,334.0,32.2443,"(n,2n)185W"
186W,111.22,20.9514,"(n,p)184W"
186W,737.9599999999999,20.0161,"(n,n')186W"
186W,187.88,19.5384,"(n,2n)185W"
186W,615.33,18.8155,"(n,n')186W"
186W,65.85000000000001,16.505,"(n,2n)185W"
186W,739.65,14.42,"(n,n')186W"
186W,164.33,14.0661,"(n,2n)185W"
186W,214.78,13.6175,"(n,n')186W"
186W,107.85,12.7064,"(n,2n)185W"
186W,610.18,10.7633,"(n,n')186W"
186W,907.5999999999999,8.14423,"(n,n')186W"
186W,884.1,7.96515,"(n,n')186W"
186W,307.44,6.97814,"(n,n')186W"
186W,1030.23,6.92238,"(n,n')186W"
186W,800.75,6.25797,"(n,n')186W"
186W,391.34999999999997,5.43457,"(n,n')186W"
186W,243.62,5.31107,"(n,2n)185W"
